Plot Title: Savoy-Discharge,,,
#,"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559467, SEN S/N: 10559467)","Temp, °F (LGR S/N: 10559467, SEN S/N: 10559467)"
1383,05/15/23 03:15:44 PM,301.5,67.24
1384,05/15/23 03:15:45 PM,300.7,67.24
1385,05/15/23 03:15:46 PM,300.3,67.24
1386,05/15/23 03:15:47 PM,300.3,67.28
1387,05/15/23 03:15:48 PM,300.5,67.24
1388,05/15/23 03:15:49 PM,300.3,67.28
1389,05/15/23 03:15:50 PM,300.5,67.24
1390,05/15/23 03:15:51 PM,300.6,67.24
1391,05/15/23 03:15:52 PM,300.5,67.24
1392,05/15/23 03:15:53 PM,300.4,67.24
1393,05/15/23 03:15:54 PM,300.2,67.24
1394,05/15/23 03:15:55 PM,300.1,67.24
1395,05/15/23 03:15:56 PM,299.8,67.24
1396,05/15/23 03:15:57 PM,299.8,67.28
1397,05/15/23 03:15:58 PM,299.6,67.28
1398,05/15/23 03:15:59 PM,299.5,67.28
1399,05/15/23 03:16:00 PM,299.4,67.28
1400,05/15/23 03:16:01 PM,299.2,67.28
1401,05/15/23 03:16:02 PM,298.9,67.28
1402,05/15/23 03:16:03 PM,298.7,67.28
1403,05/15/23 03:16:04 PM,298.6,67.24
1404,05/15/23 03:16:05 PM,298.4,67.28
1405,05/15/23 03:16:06 PM,298.4,67.28
1406,05/15/23 03:16:07 PM,298.3,67.24
1407,05/15/23 03:16:08 PM,298.1,67.24
1408,05/15/23 03:16:09 PM,298,67.24
1409,05/15/23 03:16:10 PM,298,67.28
1410,05/15/23 03:16:11 PM,297.9,67.28
1411,05/15/23 03:16:12 PM,297.7,67.28
1412,05/15/23 03:16:13 PM,297.5,67.28
1413,05/15/23 03:16:14 PM,297.3,67.28
1414,05/15/23 03:16:15 PM,297.2,67.28
1415,05/15/23 03:16:16 PM,297,67.24
1416,05/15/23 03:16:17 PM,296.9,67.28
1417,05/15/23 03:16:18 PM,296.8,67.28
1418,05/15/23 03:16:19 PM,296.4,67.28
1419,05/15/23 03:16:20 PM,296.3,67.28
1420,05/15/23 03:16:21 PM,296,67.24
1421,05/15/23 03:16:22 PM,296.1,67.28
1422,05/15/23 03:16:23 PM,295.9,67.28
1423,05/15/23 03:16:24 PM,295.8,67.24
1424,05/15/23 03:16:25 PM,295.7,67.28
1425,05/15/23 03:16:26 PM,295.7,67.28
1426,05/15/23 03:16:27 PM,295.6,67.28
1427,05/15/23 03:16:28 PM,295.5,67.28
1428,05/15/23 03:16:29 PM,295.3,67.28
1429,05/15/23 03:16:30 PM,295.2,67.24
1430,05/15/23 03:16:31 PM,295.1,67.28
1431,05/15/23 03:16:32 PM,295,67.28
1432,05/15/23 03:16:33 PM,294.8,67.24
1433,05/15/23 03:16:34 PM,294.8,67.24
1434,05/15/23 03:16:35 PM,294.5,67.28
1435,05/15/23 03:16:36 PM,294.4,67.28
1436,05/15/23 03:16:37 PM,294,67.24
1437,05/15/23 03:16:38 PM,293.5,67.24
1438,05/15/23 03:16:39 PM,293.5,67.24
1439,05/15/23 03:16:40 PM,293.6,67.24
1440,05/15/23 03:16:41 PM,293.4,67.28
1441,05/15/23 03:16:42 PM,293.4,67.24
1442,05/15/23 03:16:43 PM,293.1,67.28
1443,05/15/23 03:16:44 PM,292.6,67.24
1444,05/15/23 03:16:45 PM,292.9,67.24
1445,05/15/23 03:16:46 PM,293,67.24
1446,05/15/23 03:16:47 PM,292.8,67.24
1447,05/15/23 03:16:48 PM,292.9,67.24
1448,05/15/23 03:16:49 PM,292.7,67.24
1449,05/15/23 03:16:50 PM,292.4,67.28
1450,05/15/23 03:16:51 PM,292.1,67.24
1451,05/15/23 03:16:52 PM,292,67.24
1452,05/15/23 03:16:53 PM,291.8,67.28
1453,05/15/23 03:16:54 PM,291.9,67.28
1454,05/15/23 03:16:55 PM,291.7,67.28
1455,05/15/23 03:16:56 PM,291.5,67.28
1456,05/15/23 03:16:57 PM,291.4,67.28
1457,05/15/23 03:16:58 PM,291.1,67.28
1458,05/15/23 03:16:59 PM,290.8,67.28
1459,05/15/23 03:17:00 PM,291,67.28
1460,05/15/23 03:17:01 PM,290.8,67.28
1461,05/15/23 03:17:02 PM,291.1,67.28
1462,05/15/23 03:17:03 PM,291,67.28
1463,05/15/23 03:17:04 PM,291,67.28
1464,05/15/23 03:17:05 PM,290.8,67.3
1465,05/15/23 03:17:06 PM,290.7,67.28
1466,05/15/23 03:17:07 PM,290.4,67.28
1467,05/15/23 03:17:08 PM,290.3,67.28
1468,05/15/23 03:17:09 PM,290.3,67.3
1469,05/15/23 03:17:10 PM,290.2,67.28
1470,05/15/23 03:17:11 PM,290.1,67.3
1471,05/15/23 03:17:12 PM,290.1,67.3
1472,05/15/23 03:17:13 PM,289.9,67.3
1473,05/15/23 03:17:14 PM,289.9,67.3
1474,05/15/23 03:17:15 PM,289.7,67.3
1475,05/15/23 03:17:16 PM,289.5,67.3
1476,05/15/23 03:17:17 PM,289.4,67.3
1477,05/15/23 03:17:18 PM,289.2,67.3
1478,05/15/23 03:17:19 PM,289.1,67.3
1479,05/15/23 03:17:20 PM,289.1,67.3
1480,05/15/23 03:17:21 PM,289.1,67.3
1481,05/15/23 03:17:22 PM,288.9,67.3
1482,05/15/23 03:17:23 PM,288.8,67.3
1483,05/15/23 03:17:24 PM,288.7,67.3
1484,05/15/23 03:17:25 PM,288.7,67.3
1485,05/15/23 03:17:26 PM,288.6,67.3
1486,05/15/23 03:17:27 PM,288.4,67.3
1487,05/15/23 03:17:28 PM,288.3,67.3
1488,05/15/23 03:17:29 PM,288.1,67.3
1489,05/15/23 03:17:30 PM,288.1,67.3
1490,05/15/23 03:17:31 PM,287.9,67.3
1491,05/15/23 03:17:32 PM,287.7,67.3
1492,05/15/23 03:17:33 PM,287.8,67.3
1493,05/15/23 03:17:34 PM,287.7,67.3
1494,05/15/23 03:17:35 PM,287.6,67.3
1495,05/15/23 03:17:36 PM,287.1,67.3
1496,05/15/23 03:17:37 PM,286.9,67.32
1497,05/15/23 03:17:38 PM,286.7,67.3
1498,05/15/23 03:17:39 PM,286.7,67.3
1499,05/15/23 03:17:40 PM,286.4,67.32
1500,05/15/23 03:17:41 PM,286.5,67.32
1501,05/15/23 03:17:42 PM,286.2,67.32
1502,05/15/23 03:17:43 PM,286.1,67.3
1503,05/15/23 03:17:44 PM,286.2,67.3
1504,05/15/23 03:17:45 PM,286.1,67.32
1505,05/15/23 03:17:46 PM,286.2,67.32
1506,05/15/23 03:17:47 PM,286.3,67.32
1507,05/15/23 03:17:48 PM,286.2,67.32
1508,05/15/23 03:17:49 PM,286.1,67.32
1509,05/15/23 03:17:50 PM,286.1,67.32
1510,05/15/23 03:17:51 PM,286,67.32
1511,05/15/23 03:17:52 PM,285.8,67.32
1512,05/15/23 03:17:53 PM,285.9,67.32
1513,05/15/23 03:17:54 PM,285.8,67.32
1514,05/15/23 03:17:55 PM,285.7,67.32
1515,05/15/23 03:17:56 PM,285.6,67.32
1516,05/15/23 03:17:57 PM,285.5,67.32
1517,05/15/23 03:17:58 PM,285.4,67.32
1518,05/15/23 03:17:59 PM,285.1,67.32
1519,05/15/23 03:18:00 PM,285.1,67.33
1520,05/15/23 03:18:01 PM,284.9,67.33
1521,05/15/23 03:18:02 PM,285.1,67.32
1522,05/15/23 03:18:03 PM,285.1,67.33
1523,05/15/23 03:18:04 PM,285,67.33
1524,05/15/23 03:18:05 PM,284.6,67.33
1525,05/15/23 03:18:06 PM,284.5,67.33
1526,05/15/23 03:18:07 PM,284.4,67.33
1527,05/15/23 03:18:08 PM,284.4,67.33
1528,05/15/23 03:18:09 PM,284.1,67.33
1529,05/15/23 03:18:10 PM,284.3,67.33
1530,05/15/23 03:18:11 PM,284,67.33
1531,05/15/23 03:18:12 PM,283.7,67.33
1532,05/15/23 03:18:13 PM,282.9,67.33
1533,05/15/23 03:18:14 PM,283,67.33
1534,05/15/23 03:18:15 PM,283,67.33
1535,05/15/23 03:18:16 PM,283,67.33
1536,05/15/23 03:18:17 PM,282.2,67.33
1537,05/15/23 03:18:18 PM,282.6,67.37
1538,05/15/23 03:18:19 PM,283.5,67.37
1539,05/15/23 03:18:20 PM,283.6,67.37
1540,05/15/23 03:18:21 PM,283.5,67.37
1541,05/15/23 03:18:22 PM,283.6,67.39
1542,05/15/23 03:18:23 PM,283.7,67.37
1543,05/15/23 03:18:24 PM,283.5,67.37
1544,05/15/23 03:18:25 PM,283.4,67.39
1545,05/15/23 03:18:26 PM,283.2,67.37
1546,05/15/23 03:18:27 PM,283.1,67.37
1547,05/15/23 03:18:28 PM,283,67.37
1548,05/15/23 03:18:29 PM,283,67.37
1549,05/15/23 03:18:30 PM,282.8,67.37
1550,05/15/23 03:18:31 PM,282.4,67.37
1551,05/15/23 03:18:32 PM,282.5,67.37
1552,05/15/23 03:18:33 PM,282.4,67.37
1553,05/15/23 03:18:34 PM,282.2,67.37
1554,05/15/23 03:18:35 PM,282.2,67.37
1555,05/15/23 03:18:36 PM,282,67.37
1556,05/15/23 03:18:37 PM,282.3,67.37
1557,05/15/23 03:18:38 PM,282,67.37
1558,05/15/23 03:18:39 PM,281.5,67.37
1559,05/15/23 03:18:40 PM,281.5,67.37
1560,05/15/23 03:18:41 PM,281.7,67.39
1561,05/15/23 03:18:42 PM,281.7,67.39
1562,05/15/23 03:18:43 PM,281.5,67.39
1563,05/15/23 03:18:44 PM,281,67.39
1564,05/15/23 03:18:45 PM,281.1,67.39
1565,05/15/23 03:18:46 PM,281.7,67.39
1566,05/15/23 03:18:47 PM,281.7,67.37
1567,05/15/23 03:18:48 PM,281.9,67.37
1568,05/15/23 03:18:49 PM,282,67.37
1569,05/15/23 03:18:50 PM,282,67.37
1570,05/15/23 03:18:51 PM,281.7,67.37
1571,05/15/23 03:18:52 PM,281.7,67.37
1572,05/15/23 03:18:53 PM,281.6,67.37
1573,05/15/23 03:18:54 PM,281.5,67.37
1574,05/15/23 03:18:55 PM,281.5,67.37
1575,05/15/23 03:18:56 PM,281.3,67.37
1576,05/15/23 03:18:57 PM,281.1,67.37
1577,05/15/23 03:18:58 PM,280.2,67.37
1578,05/15/23 03:18:59 PM,279.8,67.37
1579,05/15/23 03:19:00 PM,280.4,67.37
1580,05/15/23 03:19:01 PM,280.2,67.37
1581,05/15/23 03:19:02 PM,280.4,67.37
1582,05/15/23 03:19:03 PM,279.8,67.37
1583,05/15/23 03:19:04 PM,279.9,67.37
1584,05/15/23 03:19:05 PM,279.5,67.37
1585,05/15/23 03:19:06 PM,279.9,67.37
1586,05/15/23 03:19:07 PM,280.6,67.37
1587,05/15/23 03:19:08 PM,280.5,67.37
1588,05/15/23 03:19:09 PM,280.7,67.37
1589,05/15/23 03:19:10 PM,280.4,67.37
1590,05/15/23 03:19:11 PM,279.7,67.37
1591,05/15/23 03:19:12 PM,279.3,67.33
1592,05/15/23 03:19:13 PM,279.1,67.33
1593,05/15/23 03:19:14 PM,279,67.33
1594,05/15/23 03:19:15 PM,278.5,67.33
1595,05/15/23 03:19:16 PM,278.8,67.37
1596,05/15/23 03:19:17 PM,278.7,67.37
1597,05/15/23 03:19:18 PM,278.9,67.33
1598,05/15/23 03:19:19 PM,279.4,67.33
1599,05/15/23 03:19:20 PM,279.4,67.33
1600,05/15/23 03:19:21 PM,279.6,67.37
1601,05/15/23 03:19:22 PM,279.5,67.37
1602,05/15/23 03:19:23 PM,279.6,67.37
1603,05/15/23 03:19:24 PM,279.6,67.37
1604,05/15/23 03:19:25 PM,279.7,67.37
1605,05/15/23 03:19:26 PM,279.7,67.37
1606,05/15/23 03:19:27 PM,279.4,67.37
1607,05/15/23 03:19:28 PM,279.4,67.37
1608,05/15/23 03:19:29 PM,279.3,67.37
1609,05/15/23 03:19:30 PM,279.2,67.37
1610,05/15/23 03:19:31 PM,279.2,67.37
1611,05/15/23 03:19:32 PM,279.1,67.37
1612,05/15/23 03:19:33 PM,279.1,67.37
1613,05/15/23 03:19:34 PM,279,67.37
1614,05/15/23 03:19:35 PM,278.9,67.37
1615,05/15/23 03:19:36 PM,278.7,67.39
1616,05/15/23 03:19:37 PM,278.7,67.37
1617,05/15/23 03:19:38 PM,278.4,67.37
1618,05/15/23 03:19:39 PM,278.4,67.37
1619,05/15/23 03:19:40 PM,278.2,67.37
1620,05/15/23 03:19:41 PM,278.1,67.37
1621,05/15/23 03:19:42 PM,278.2,67.37
1622,05/15/23 03:19:43 PM,278,67.37
1623,05/15/23 03:19:44 PM,278.1,67.39
1624,05/15/23 03:19:45 PM,278,67.39
1625,05/15/23 03:19:46 PM,278,67.37
1626,05/15/23 03:19:47 PM,277.9,67.37
1627,05/15/23 03:19:48 PM,277.8,67.39
1628,05/15/23 03:19:49 PM,277.8,67.39
1629,05/15/23 03:19:50 PM,277.7,67.39
1630,05/15/23 03:19:51 PM,277.4,67.37
1631,05/15/23 03:19:52 PM,277.5,67.39
1632,05/15/23 03:19:53 PM,277.7,67.39
1633,05/15/23 03:19:54 PM,277.6,67.37
1634,05/15/23 03:19:55 PM,277.5,67.39
1635,05/15/23 03:19:56 PM,277.4,67.37
1636,05/15/23 03:19:57 PM,277.6,67.39
1637,05/15/23 03:19:58 PM,277.5,67.39
1638,05/15/23 03:19:59 PM,277.2,67.37
1639,05/15/23 03:20:00 PM,277.3,67.37
1640,05/15/23 03:20:01 PM,277.9,67.39
1641,05/15/23 03:20:02 PM,278.1,67.37
1642,05/15/23 03:20:03 PM,277.8,67.39
1643,05/15/23 03:20:04 PM,277.2,67.39
1644,05/15/23 03:20:05 PM,277.3,67.39
1645,05/15/23 03:20:06 PM,277.8,67.37
1646,05/15/23 03:20:07 PM,277.8,67.39
1647,05/15/23 03:20:08 PM,277.7,67.39
1648,05/15/23 03:20:09 PM,277.7,67.39
1649,05/15/23 03:20:10 PM,277,67.37
1650,05/15/23 03:20:11 PM,277,67.39
1651,05/15/23 03:20:12 PM,277.1,67.39
1652,05/15/23 03:20:13 PM,277.6,67.39
1653,05/15/23 03:20:14 PM,277.5,67.39
1654,05/15/23 03:20:15 PM,277.5,67.41
1655,05/15/23 03:20:16 PM,277.5,67.39
1656,05/15/23 03:20:17 PM,277.4,67.37
1657,05/15/23 03:20:18 PM,277.3,67.39
1658,05/15/23 03:20:19 PM,277,67.39
1659,05/15/23 03:20:20 PM,276.9,67.39
1660,05/15/23 03:20:21 PM,276.9,67.39
1661,05/15/23 03:20:22 PM,277,67.39
1662,05/15/23 03:20:23 PM,276.9,67.39
1663,05/15/23 03:20:24 PM,276.9,67.39
1664,05/15/23 03:20:25 PM,276.8,67.39
1665,05/15/23 03:20:26 PM,276.8,67.39
1666,05/15/23 03:20:27 PM,276.7,67.39
1667,05/15/23 03:20:28 PM,276.7,67.39
1668,05/15/23 03:20:29 PM,276.4,67.39
1669,05/15/23 03:20:30 PM,276.4,67.39
1670,05/15/23 03:20:31 PM,276.5,67.39
1671,05/15/23 03:20:32 PM,276.4,67.39
1672,05/15/23 03:20:33 PM,276.4,67.39
1673,05/15/23 03:20:34 PM,276.4,67.39
1674,05/15/23 03:20:35 PM,276.4,67.39
1675,05/15/23 03:20:36 PM,276.4,67.39
1676,05/15/23 03:20:37 PM,276.1,67.41
1677,05/15/23 03:20:38 PM,276.1,67.41
1678,05/15/23 03:20:39 PM,276.1,67.41
1679,05/15/23 03:20:40 PM,276.1,67.41
1680,05/15/23 03:20:41 PM,276.1,67.41
1681,05/15/23 03:20:42 PM,276.1,67.41
1682,05/15/23 03:20:43 PM,276.1,67.41
1683,05/15/23 03:20:44 PM,276,67.41
1684,05/15/23 03:20:45 PM,275.9,67.41
1685,05/15/23 03:20:46 PM,275.9,67.41
1686,05/15/23 03:20:47 PM,275.8,67.41
1687,05/15/23 03:20:48 PM,275.7,67.41
1688,05/15/23 03:20:49 PM,275.7,67.41
1689,05/15/23 03:20:50 PM,275.6,67.41
1690,05/15/23 03:20:51 PM,275.7,67.41
1691,05/15/23 03:20:52 PM,275.8,67.41
1692,05/15/23 03:20:53 PM,275.7,67.41
1693,05/15/23 03:20:54 PM,275.8,67.41
1694,05/15/23 03:20:55 PM,275.7,67.41
1695,05/15/23 03:20:56 PM,275.9,67.41
1696,05/15/23 03:20:57 PM,276.1,67.41
1697,05/15/23 03:20:58 PM,276.1,67.41
1698,05/15/23 03:20:59 PM,275.9,67.41
1699,05/15/23 03:21:00 PM,275.9,67.41
1700,05/15/23 03:21:01 PM,276,67.41
1701,05/15/23 03:21:02 PM,275.9,67.41
1702,05/15/23 03:21:03 PM,275.8,67.41
1703,05/15/23 03:21:04 PM,275.7,67.41
1704,05/15/23 03:21:05 PM,275.8,67.41
1705,05/15/23 03:21:06 PM,275.8,67.41
1706,05/15/23 03:21:07 PM,275.8,67.41
1707,05/15/23 03:21:08 PM,275.6,67.41
1708,05/15/23 03:21:09 PM,275,67.41
1709,05/15/23 03:21:10 PM,274.3,67.41
1710,05/15/23 03:21:11 PM,274.1,67.41
1711,05/15/23 03:21:12 PM,273.8,67.41
1712,05/15/23 03:21:13 PM,273.8,67.41
1713,05/15/23 03:21:14 PM,273.6,67.41
1714,05/15/23 03:21:15 PM,273.4,67.41
1715,05/15/23 03:21:16 PM,273.5,67.41
1716,05/15/23 03:21:17 PM,273.5,67.41
1717,05/15/23 03:21:18 PM,273.4,67.41
1718,05/15/23 03:21:19 PM,273.4,67.41
1719,05/15/23 03:21:20 PM,273.5,67.41
1720,05/15/23 03:21:21 PM,273.1,67.41
1721,05/15/23 03:21:22 PM,274.7,67.41
1722,05/15/23 03:21:23 PM,274.6,67.41
1723,05/15/23 03:21:24 PM,274.6,67.41
1724,05/15/23 03:21:25 PM,274.5,67.41
1725,05/15/23 03:21:26 PM,274.3,67.41
1726,05/15/23 03:21:27 PM,274.4,67.41
1727,05/15/23 03:21:28 PM,274.2,67.44
1728,05/15/23 03:21:29 PM,274.2,67.44
1729,05/15/23 03:21:30 PM,274.1,67.41
1730,05/15/23 03:21:31 PM,274,67.41
1731,05/15/23 03:21:32 PM,274,67.41
1732,05/15/23 03:21:33 PM,274.1,67.41
1733,05/15/23 03:21:34 PM,274.1,67.41
1734,05/15/23 03:21:35 PM,274,67.41
1735,05/15/23 03:21:36 PM,273.7,67.41
1736,05/15/23 03:21:37 PM,273.7,67.41
1737,05/15/23 03:21:38 PM,274,67.41
1738,05/15/23 03:21:39 PM,273.3,67.41
1739,05/15/23 03:21:40 PM,272.7,67.44
1740,05/15/23 03:21:41 PM,272.8,67.44
1741,05/15/23 03:21:42 PM,272.5,67.41
1742,05/15/23 03:21:43 PM,272.7,67.41
1743,05/15/23 03:21:44 PM,272.6,67.41
1744,05/15/23 03:21:45 PM,272.8,67.41
1745,05/15/23 03:21:46 PM,272.5,67.41
1746,05/15/23 03:21:47 PM,271.5,67.41
1747,05/15/23 03:21:48 PM,271.7,67.41
1748,05/15/23 03:21:49 PM,272.1,67.41
1749,05/15/23 03:21:50 PM,271.8,67.41
1750,05/15/23 03:21:51 PM,272,67.41
1751,05/15/23 03:21:52 PM,271.8,67.41
1752,05/15/23 03:21:53 PM,272,67.41
1753,05/15/23 03:21:54 PM,271.5,67.41
1754,05/15/23 03:21:55 PM,271.7,67.41
1755,05/15/23 03:21:56 PM,271.5,67.41
1756,05/15/23 03:21:57 PM,271.5,67.44
1757,05/15/23 03:21:58 PM,271.2,67.41
1758,05/15/23 03:21:59 PM,272,67.44
1759,05/15/23 03:22:00 PM,271.9,67.44
1760,05/15/23 03:22:01 PM,271.9,67.41
1761,05/15/23 03:22:02 PM,271.9,67.41
1762,05/15/23 03:22:03 PM,271.5,67.41
1763,05/15/23 03:22:04 PM,271.5,67.41
1764,05/15/23 03:22:05 PM,271.5,67.41
1765,05/15/23 03:22:06 PM,271.7,67.41
1766,05/15/23 03:22:07 PM,271.6,67.41
1767,05/15/23 03:22:08 PM,271.5,67.41
1768,05/15/23 03:22:09 PM,271.6,67.41
1769,05/15/23 03:22:10 PM,271.7,67.41
1770,05/15/23 03:22:11 PM,271.8,67.44
1771,05/15/23 03:22:12 PM,271.8,67.44
1772,05/15/23 03:22:13 PM,271.7,67.44
1773,05/15/23 03:22:14 PM,271.6,67.44
1774,05/15/23 03:22:15 PM,271.4,67.41
1775,05/15/23 03:22:16 PM,271.5,67.41
1776,05/15/23 03:22:17 PM,271.8,67.41
1777,05/15/23 03:22:18 PM,271.8,67.41
1778,05/15/23 03:22:19 PM,271.9,67.41
1779,05/15/23 03:22:20 PM,271.8,67.41
1780,05/15/23 03:22:21 PM,271.8,67.41
1781,05/15/23 03:22:22 PM,271.6,67.41
1782,05/15/23 03:22:23 PM,271.7,67.41
1783,05/15/23 03:22:24 PM,271.4,67.41
1784,05/15/23 03:22:25 PM,271.2,67.44
1785,05/15/23 03:22:26 PM,271.2,67.44
1786,05/15/23 03:22:27 PM,271.2,67.41
1787,05/15/23 03:22:28 PM,271,67.41
1788,05/15/23 03:22:29 PM,271,67.41
1789,05/15/23 03:22:30 PM,271.1,67.41
1790,05/15/23 03:22:31 PM,271.2,67.41
1791,05/15/23 03:22:32 PM,271.2,67.41
1792,05/15/23 03:22:33 PM,271.2,67.41
1793,05/15/23 03:22:34 PM,271.1,67.41
1794,05/15/23 03:22:35 PM,271,67.41
1795,05/15/23 03:22:36 PM,270.7,67.41
1796,05/15/23 03:22:37 PM,270.5,67.41
1797,05/15/23 03:22:38 PM,270.6,67.41
1798,05/15/23 03:22:39 PM,271.1,67.41
1799,05/15/23 03:22:40 PM,270.8,67.41
1800,05/15/23 03:22:41 PM,270.5,67.41
1801,05/15/23 03:22:42 PM,270.5,67.41
1802,05/15/23 03:22:43 PM,270.7,67.41
1803,05/15/23 03:22:44 PM,270.7,67.41
1804,05/15/23 03:22:45 PM,270.4,67.41
1805,05/15/23 03:22:46 PM,270.5,67.41
1806,05/15/23 03:22:47 PM,270.7,67.41
1807,05/15/23 03:22:48 PM,271.4,67.41
1808,05/15/23 03:22:49 PM,271.5,67.41
1809,05/15/23 03:22:50 PM,271.4,67.41
1810,05/15/23 03:22:51 PM,270.5,67.41
1811,05/15/23 03:22:52 PM,270.7,67.41
1812,05/15/23 03:22:53 PM,270.4,67.41
1813,05/15/23 03:22:54 PM,270.3,67.41
1814,05/15/23 03:22:55 PM,270.6,67.41
1815,05/15/23 03:22:56 PM,270.7,67.41
1816,05/15/23 03:22:57 PM,269.9,67.41
1817,05/15/23 03:22:58 PM,270.1,67.41
1818,05/15/23 03:22:59 PM,269.8,67.41
1819,05/15/23 03:23:00 PM,269.8,67.41
1820,05/15/23 03:23:01 PM,269.8,67.41
1821,05/15/23 03:23:02 PM,269.9,67.41
1822,05/15/23 03:23:03 PM,270.1,67.41
1823,05/15/23 03:23:04 PM,269.6,67.41
1824,05/15/23 03:23:05 PM,269.5,67.41
1825,05/15/23 03:23:06 PM,269.5,67.41
1826,05/15/23 03:23:07 PM,269.5,67.41
1827,05/15/23 03:23:08 PM,269.5,67.41
1828,05/15/23 03:23:09 PM,269.5,67.41
1829,05/15/23 03:23:10 PM,269.2,67.41
1830,05/15/23 03:23:11 PM,268.9,67.41
1831,05/15/23 03:23:12 PM,268.8,67.41
1832,05/15/23 03:23:13 PM,269.2,67.41
1833,05/15/23 03:23:14 PM,269.4,67.41
1834,05/15/23 03:23:15 PM,269.4,67.41
1835,05/15/23 03:23:16 PM,269.4,67.44
1836,05/15/23 03:23:17 PM,269.4,67.41
1837,05/15/23 03:23:18 PM,269.2,67.41
1838,05/15/23 03:23:19 PM,269.2,67.41
1839,05/15/23 03:23:20 PM,269.4,67.44
1840,05/15/23 03:23:21 PM,269.3,67.41
1841,05/15/23 03:23:22 PM,269.1,67.41
1842,05/15/23 03:23:23 PM,269.1,67.41
1843,05/15/23 03:23:24 PM,269.2,67.44
1844,05/15/23 03:23:25 PM,269.1,67.44
1845,05/15/23 03:23:26 PM,269.2,67.41
1846,05/15/23 03:23:27 PM,269.7,67.41
1847,05/15/23 03:23:28 PM,269.5,67.41
1848,05/15/23 03:23:29 PM,269.4,67.41
1849,05/15/23 03:23:30 PM,269.5,67.41
1850,05/15/23 03:23:31 PM,270.2,67.41
1851,05/15/23 03:23:32 PM,270,67.41
1852,05/15/23 03:23:33 PM,270.5,67.41
1853,05/15/23 03:23:34 PM,270.5,67.41
1854,05/15/23 03:23:35 PM,270.4,67.41
1855,05/15/23 03:23:36 PM,270.3,67.41
1856,05/15/23 03:23:37 PM,270.4,67.41
1857,05/15/23 03:23:38 PM,270.1,67.41
1858,05/15/23 03:23:39 PM,270.2,67.41
1859,05/15/23 03:23:40 PM,270.2,67.41
1860,05/15/23 03:23:41 PM,270.2,67.41
1861,05/15/23 03:23:42 PM,270.8,67.41
1862,05/15/23 03:23:43 PM,270.7,67.41
1863,05/15/23 03:23:44 PM,270.8,67.41
1864,05/15/23 03:23:45 PM,270.7,67.39
1865,05/15/23 03:23:46 PM,270.4,67.41
1866,05/15/23 03:23:47 PM,270.2,67.41
1867,05/15/23 03:23:48 PM,270.5,67.41
1868,05/15/23 03:23:49 PM,270.5,67.41
1869,05/15/23 03:23:50 PM,270.6,67.41
1870,05/15/23 03:23:51 PM,270.5,67.41
1871,05/15/23 03:23:52 PM,270.4,67.41
1872,05/15/23 03:23:53 PM,270.2,67.41
1873,05/15/23 03:23:54 PM,270,67.41
1874,05/15/23 03:23:55 PM,270.1,67.41
1875,05/15/23 03:23:56 PM,270.1,67.41
1876,05/15/23 03:23:57 PM,270.3,67.41
1877,05/15/23 03:23:58 PM,270.5,67.39
1878,05/15/23 03:23:59 PM,270.9,67.41
1879,05/15/23 03:24:00 PM,270.9,67.41
1880,05/15/23 03:24:01 PM,270.8,67.41
1881,05/15/23 03:24:02 PM,270.8,67.41
1882,05/15/23 03:24:03 PM,270.8,67.41
1883,05/15/23 03:24:04 PM,270.8,67.41
1884,05/15/23 03:24:05 PM,270.7,67.41
1885,05/15/23 03:24:06 PM,270.6,67.41
1886,05/15/23 03:24:07 PM,270.6,67.39
1887,05/15/23 03:24:08 PM,270.6,67.41
1888,05/15/23 03:24:09 PM,270.6,67.41
1889,05/15/23 03:24:10 PM,270.2,67.41
1890,05/15/23 03:24:11 PM,270.5,67.41
1891,05/15/23 03:24:12 PM,270.5,67.39
1892,05/15/23 03:24:13 PM,270.5,67.39
1893,05/15/23 03:24:14 PM,270.7,67.41
1894,05/15/23 03:24:15 PM,270.8,67.41
1895,05/15/23 03:24:16 PM,270.8,67.41
1896,05/15/23 03:24:17 PM,270.9,67.41
1897,05/15/23 03:24:18 PM,270.9,67.41
1898,05/15/23 03:24:19 PM,270.8,67.39
1899,05/15/23 03:24:20 PM,270.9,67.41
1900,05/15/23 03:24:21 PM,270.9,67.39
1901,05/15/23 03:24:22 PM,271,67.41
1902,05/15/23 03:24:23 PM,270.9,67.41
1903,05/15/23 03:24:24 PM,270.9,67.41
1904,05/15/23 03:24:25 PM,270.9,67.41
1905,05/15/23 03:24:26 PM,270.9,67.41
1906,05/15/23 03:24:27 PM,270.9,67.41
1907,05/15/23 03:24:28 PM,270.8,67.41
1908,05/15/23 03:24:29 PM,270.8,67.39
1909,05/15/23 03:24:30 PM,270.8,67.41
1910,05/15/23 03:24:31 PM,270.8,67.39
1911,05/15/23 03:24:32 PM,270.8,67.39
1912,05/15/23 03:24:33 PM,270.8,67.39
1913,05/15/23 03:24:34 PM,270.8,67.41
1914,05/15/23 03:24:35 PM,270.8,67.39
1915,05/15/23 03:24:36 PM,270.7,67.41
1916,05/15/23 03:24:37 PM,270.6,67.39
1917,05/15/23 03:24:38 PM,270.7,67.41
1918,05/15/23 03:24:39 PM,270.6,67.41
1919,05/15/23 03:24:40 PM,270.7,67.39
1920,05/15/23 03:24:41 PM,270.5,67.39
