,Cond,pH,Lvl_cm,Temp_C,CO2,Cond_corr,Ca,days_since_storm,Dis_R,Q,Staff,Stage,Air_Temp
2013-03-08 00:00:00-06:00,224.3,7.127,36.2015555555555,12.8883333333333,3154.33333333333,224.268266778737,39.7203293918166,,,0.066514211082943,38.8164668263536,0.233142763853678,4.4
2013-03-08 01:30:00-06:00,224.933333333333,7.1271,36.1992222222222,12.8818888888889,3129.33333333333,224.837174644341,39.8415259751099,,,0.066453401073788,38.8163908138422,0.233066751342235,8.05
2013-03-08 03:00:00-06:00,225,7.12801111111111,36.1952222222222,12.8831111111111,3138.83333333333,224.83945765518,39.8420123334995,,,0.06634915534381,38.8162605066798,0.232936444179762,12.2
2013-03-08 04:30:00-06:00,225,7.13193333333334,36.1915555555556,12.884,3163.33333333333,224.775097695119,39.8283014890343,,,0.066253596757996,38.8161410584475,0.232816995947495,14.45
2013-03-08 06:00:00-06:00,225.322222222222,7.13596666666667,36.1895555555556,12.8866666666667,3172,225.032518707512,39.883140855927,,,0.066201473893007,38.8160759048663,0.232751842366258,15
2013-03-08 07:30:00-06:00,226,7.1438888888889,36.1891111111111,12.894,3138,225.644806120663,40.0135787474626,,,0.06618989103412,38.8160614262927,0.23273736379265,15
2013-03-08 09:00:00-06:00,226,7.14116666666667,36.1771111111111,12.9073333333333,3149.83333333333,225.580160116334,39.9998069659108,,,0.065877153844184,38.8156705048053,0.23234644230523,14.4
2013-03-08 10:30:00-06:00,226,7.13014444444444,36.1871111111111,12.9081111111111,3193,225.515514112006,39.9860351843591,,,0.066137768169131,38.8159962727114,0.232672210211414,14.15
2013-03-08 12:00:00-06:00,226.544444444444,7.127,36.1758888888889,12.9055555555556,3247.16666666667,225.993954618765,40.0879591657875,,,0.065845300982246,38.8156306887278,0.232306626227807,12.8
2013-03-08 13:30:00-06:00,227,7.1245888888889,36.1821111111111,12.9003333333333,3319,226.383506271948,40.1709468202683,,,0.066007461006658,38.8158333887583,0.232509326258322,12.5
2013-03-08 15:00:00-06:00,227,7.10992222222222,36.1697777777778,12.9058888888889,3365.66666666667,226.318574223353,40.1571141016301,,,0.065686036672555,38.8154316083407,0.232107545840694,12.2
2013-03-08 16:30:00-06:00,227.122222222222,7.10738888888889,36.1614444444444,12.9044444444444,3433,226.375447443318,40.1692300176816,,,0.065468858068431,38.8151601350855,0.231836072585538,11.95
2013-03-08 18:00:00-06:00,227.933333333333,7.10623333333333,36.1546666666667,12.9033333333333,3438.5,227.118708995568,40.3275698228983,,,0.06529221947041,38.814939336838,0.231615274338012,11.7
2013-03-08 19:30:00-06:00,227.977777777778,7.10547777777777,36.1305555555556,12.9033333333333,3455.33333333333,227.09778211924,40.3231116916905,,,0.064663849375816,38.8141538742198,0.23082981171977,11.7
2013-03-08 21:00:00-06:00,227.955555555556,7.10632222222222,36.1193333333333,12.9062222222222,3443,227.010442696559,40.3045054458365,,,0.064371382188931,38.8137882902362,0.230464227736164,11.7
2013-03-08 22:30:00-06:00,227.944444444444,7.1087,36.1183333333333,12.9066666666667,3455,226.934174268164,40.288257695553,,,0.064345320756437,38.8137557134455,0.230431650945546,11.1
2013-03-09 00:00:00-06:00,227.922222222222,7.10587777777777,36.1223333333333,12.9104444444444,3481.33333333333,226.846847311363,40.2696541053523,,,0.064449566486416,38.813886020608,0.230561958108019,10
2013-03-09 01:30:00-06:00,228,7.106,36.115,12.9061111111111,3530.33333333333,226.85904569765,40.272252773483,,,0.064258449314788,38.8136471241435,0.230323061643484,13.3
2013-03-09 03:00:00-06:00,228,7.106,36.1093333333333,12.9081111111111,3581.66666666667,226.793827604788,40.2583591177582,,,0.064110767863983,38.81346252233,0.230138459829979,16.1
2013-03-09 04:30:00-06:00,228.011111111111,7.106,36.1181111111111,12.9045555555556,3588.66666666667,226.739658434894,40.2468192556683,,,0.064339529326994,38.8137484741587,0.230424411658742,17.75
2013-03-09 06:00:00-06:00,228.455555555556,7.106,36.1185555555555,12.9026666666667,3560.33333333333,227.116241207738,40.3270441007711,,,0.06435111218588,38.8137629527323,0.23043889023235,19.4
2013-03-09 07:30:00-06:00,229,7.10597777777777,36.1243333333334,12.9068888888889,3578.66666666667,227.592024963597,40.4284021045584,,,0.064501689351405,38.8139511741893,0.230627111689256,16.95
2013-03-09 09:00:00-06:00,229,7.10401111111111,36.1328888888889,12.9175555555556,3597.16666666667,227.526520826467,40.4144475117472,,,0.064724659384971,38.8142298867312,0.230905824231213,16.85
2013-03-09 10:30:00-06:00,229,7.09093333333334,36.1251111111111,12.9182222222222,3612,227.461016689338,40.4004929189359,,,0.064521959354456,38.8139765116931,0.23065244919307,15
2013-03-09 12:00:00-06:00,229,7.08656666666667,36.1206666666666,12.925,3666.5,227.395512552209,40.3865383261246,,,0.064406130765591,38.813831725957,0.230507663456988,13.9666666666667
2013-03-09 13:30:00-06:00,229.122222222222,7.085,36.119,12.9131111111111,3743.33333333333,227.451332740817,40.3984299109437,,,0.064362695044767,38.8137774313059,0.230453368805958,14.15
2013-03-09 15:00:00-06:00,229.233333333333,7.085,36.1217777777778,12.9147777777778,3724.33333333333,227.496061982669,40.4079587496423,,,0.064435087912807,38.813867922391,0.230543859891009,13.975
2013-03-09 16:30:00-06:00,229.966666666667,7.08506666666666,36.1303333333333,12.9104444444444,3751.33333333333,228.158059760379,40.54898662719,,,0.064658057946373,38.814146634933,0.230822572432966,13.3714285714286
2013-03-09 18:00:00-06:00,229.966666666667,7.08733333333333,36.1577777777778,12.9171111111111,3765.33333333333,228.092280914811,40.5349735122064,,,0.065373299482618,38.8150406868533,0.231716624353272,12.8
2013-03-09 19:30:00-06:00,230,7.08773333333334,36.3134444444444,12.9208888888889,3778.66666666667,228.059555149824,40.5280018193507,,,0.069430195807634,38.8201118072595,0.236787744759543,12.2
2013-03-09 21:00:00-06:00,228.755555555556,7.08331111111111,36.7268888888889,12.9046666666667,3777,226.760264542322,40.2512090522703,,,0.080205150286857,38.8335805003586,0.250256437858571,11.05
2013-03-09 22:30:00-06:00,206.444444444444,7.05486666666666,38.2223333333333,12.6815555555556,3602.33333333333,204.585079759899,35.5271459973922,,,0.119467406770615,38.8822972809068,0.29897321840676,10
2013-03-10 00:00:00-06:00,212.677777777778,7.04044444444444,38.6848888888889,12.7283333333333,3719.33333333333,210.700430356724,36.8299221458455,,,0.138254332056343,38.8973658563895,0.314041793889495,9.4
2013-03-10 01:30:00-06:00,223.044444444444,7.03725555555556,40.6258888888889,12.8145555555556,3949,220.907429409002,39.0043575607991,,,0.222669584964261,38.9605974069799,0.377273344479904,8.9
2013-03-10 04:00:00-05:00,228.355555555556,7.04205555555555,43.3536666666667,12.8374444444444,4028.5,226.102207552742,40.1110206956464,,,0.375657621000435,39.0494596525002,0.466135590000229,9.4
2013-03-10 05:30:00-05:00,227.066666666667,6.96374444444445,45.0354444444444,12.8613333333333,4045.66666666667,224.761668886566,39.8254406994184,,,0.494407751554033,39.1042465750336,0.520922512533656,10.34
2013-03-10 07:00:00-05:00,214.322222222222,6.86483333333333,46.1991111111111,13.0352222222222,4074.66666666667,212.085097732063,37.1249030470337,,,0.592960698496643,39.1421551003833,0.558831037883324,6.65
2013-03-10 08:30:00-05:00,206.011111111111,6.77208888888889,47.2318888888889,13.1312222222222,4221.33333333333,203.801794290763,35.3602797465593,,,0.680618213705184,39.1757996858054,0.592475623305378,4.7
2013-03-10 10:00:00-05:00,203.655555555556,6.6972,48.048,13.1904444444445,4390.83333333333,201.413048489203,34.8513962400918,,,0.753373331461618,39.2023859665934,0.619061904093435,3.975
2013-03-10 11:30:00-05:00,202.344444444444,6.63654444444444,48.8043333333334,13.2358888888889,4617.66666666667,200.058636102905,34.5628606730623,,,0.822362286847328,39.2270248792312,0.643700816731189,2.18571428571429
2013-03-10 13:00:00-05:00,196.388888888889,6.58385555555556,49.3075555555555,13.2342222222222,4878.33333333333,194.114229775964,33.2965014256506,,,0.868263708757403,39.2434182441991,0.660094181699073,-0.6
2013-03-10 14:30:00-05:00,190.488888888889,6.53452222222222,49.4142222222223,13.1927777777778,5096.66666666667,188.228067290977,32.0425500830499,,,0.877993310222111,39.246893101865,0.66356903936504,-1.4
2013-03-10 16:00:00-05:00,186.333333333333,6.49925555555556,49.305,13.1574444444444,5189.83333333333,184.068474379507,31.1564163534233,,,0.868030603722311,39.2433349924008,0.660010929900825,-1.1
2013-03-10 17:30:00-05:00,183.988888888889,6.47483333333333,49.1504444444444,13.1324444444444,5274.66666666667,181.699873143578,30.6518243195722,,,0.853932816600006,39.2383000684286,0.654976005928574,-1.95
