"Plot Title: Savoy-Discharge"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559467, SEN S/N: 10559467)","Temp, °C (LGR S/N: 10559467, SEN S/N: 10559467)","Coupler Detached (LGR S/N: 10559467)","Coupler Attached (LGR S/N: 10559467)","End Of File (LGR S/N: 10559467)"
15537,05/11/23 05:51:26 PM,2.45,28.84,,,
15538,05/11/23 05:51:27 PM,3.87,28.84,,,
15539,05/11/23 05:51:28 PM,2.30,28.84,,,
15540,05/11/23 05:51:29 PM,3.87,28.84,,,
15541,05/11/23 05:51:30 PM,2.45,28.84,,,
15542,05/11/23 05:51:31 PM,3.87,28.84,,,
15543,05/11/23 05:51:32 PM,2.45,28.84,,,
15544,05/11/23 05:51:33 PM,3.87,28.84,,,
15545,05/11/23 05:51:34 PM,2.45,28.82,,,
15546,05/11/23 05:51:35 PM,2.30,28.84,,,
15547,05/11/23 05:51:36 PM,2.45,28.84,,,
15548,05/11/23 05:51:37 PM,3.87,28.84,,,
15549,05/11/23 05:51:38 PM,2.45,28.84,,,
15550,05/11/23 05:51:39 PM,3.87,28.84,,,
15551,05/11/23 05:51:40 PM,2.30,28.84,,,
15552,05/11/23 05:51:41 PM,4.15,28.84,,,
15553,05/11/23 05:51:42 PM,2.30,28.84,,,
15554,05/11/23 05:51:43 PM,3.87,28.84,,,
15555,05/11/23 05:51:44 PM,2.30,28.84,,,
15556,05/11/23 05:51:45 PM,4.15,28.84,,,
15557,05/11/23 05:51:46 PM,2.45,28.84,,,
15558,05/11/23 05:51:47 PM,4.15,28.84,,,
15559,05/11/23 05:51:48 PM,2.45,28.82,,,
15560,05/11/23 05:51:49 PM,4.15,28.84,,,
15561,05/11/23 05:51:50 PM,2.30,28.82,,,
15562,05/11/23 05:51:51 PM,2.30,28.82,,,
15563,05/11/23 05:51:52 PM,2.30,28.84,,,
15564,05/11/23 05:51:53 PM,1.88,28.84,,,
15565,05/11/23 05:51:54 PM,2.30,28.84,,,
15566,05/11/23 05:51:55 PM,3.87,28.84,,,
15567,05/11/23 05:51:56 PM,3.87,28.84,,,
15568,05/11/23 05:51:57 PM,3.87,28.82,,,
15569,05/11/23 05:51:58 PM,4.15,28.84,,,
15570,05/11/23 05:51:59 PM,2.30,28.82,,,
15571,05/11/23 05:52:00 PM,4.15,28.84,,,
15572,05/11/23 05:52:01 PM,3.87,28.84,,,
15573,05/11/23 05:52:02 PM,2.45,28.84,,,
15574,05/11/23 05:52:03 PM,2.45,28.84,,,
15575,05/11/23 05:52:04 PM,2.45,28.82,,,
15576,05/11/23 05:52:05 PM,3.87,28.82,,,
15577,05/11/23 05:52:06 PM,3.87,28.84,,,
15578,05/11/23 05:52:07 PM,4.15,28.82,,,
15579,05/11/23 05:52:08 PM,2.45,28.82,,,
15580,05/11/23 05:52:09 PM,2.45,28.82,,,
15581,05/11/23 05:52:10 PM,2.30,28.82,,,
15582,05/11/23 05:52:11 PM,3.87,28.82,,,
15583,05/11/23 05:52:12 PM,3.87,28.82,,,
15584,05/11/23 05:52:13 PM,2.45,28.82,,,
15585,05/11/23 05:52:14 PM,2.30,28.82,,,
15586,05/11/23 05:52:15 PM,4.15,28.82,,,
15587,05/11/23 05:52:16 PM,3.87,28.82,,,
15588,05/11/23 05:52:17 PM,4.15,28.82,,,
15589,05/11/23 05:52:18 PM,4.15,28.84,,,
15590,05/11/23 05:52:19 PM,2.45,28.82,,,
15591,05/11/23 05:52:20 PM,2.45,28.82,,,
15592,05/11/23 05:52:21 PM,3.87,28.82,,,
15593,05/11/23 05:52:22 PM,3.87,28.82,,,
15594,05/11/23 05:52:23 PM,2.30,28.82,,,
15595,05/11/23 05:52:24 PM,2.45,28.82,,,
15596,05/11/23 05:52:25 PM,2.45,28.82,,,
15597,05/11/23 05:52:26 PM,2.30,28.82,,,
15598,05/11/23 05:52:27 PM,3.87,28.82,,,
15599,05/11/23 05:52:28 PM,2.30,28.82,,,
15600,05/11/23 05:52:29 PM,2.45,28.82,,,
15601,05/11/23 05:52:30 PM,2.30,28.82,,,
15602,05/11/23 05:52:31 PM,4.15,28.82,,,
15603,05/11/23 05:52:32 PM,2.30,28.82,,,
15604,05/11/23 05:52:33 PM,2.45,28.84,,,
15605,05/11/23 05:52:34 PM,2.30,28.82,,,
15606,05/11/23 05:52:35 PM,2.30,28.84,,,
15607,05/11/23 05:52:36 PM,2.30,28.82,,,
15608,05/11/23 05:52:37 PM,2.45,28.82,,,
15609,05/11/23 05:52:38 PM,3.87,28.82,,,
15610,05/11/23 05:52:39 PM,4.15,28.82,,,
15611,05/11/23 05:52:40 PM,2.30,28.84,,,
15612,05/11/23 05:52:41 PM,4.15,28.84,,,
15613,05/11/23 05:52:42 PM,2.45,28.82,,,
15614,05/11/23 05:52:43 PM,4.15,28.82,,,
15615,05/11/23 05:52:44 PM,2.30,28.82,,,
15616,05/11/23 05:52:45 PM,3.87,28.82,,,
15617,05/11/23 05:52:46 PM,2.45,28.84,,,
15618,05/11/23 05:52:47 PM,2.45,28.84,,,
15619,05/11/23 05:52:48 PM,3.87,28.82,,,
15620,05/11/23 05:52:49 PM,3.87,28.82,,,
15621,05/11/23 05:52:50 PM,2.45,28.82,,,
15622,05/11/23 05:52:51 PM,3.87,28.82,,,
15623,05/11/23 05:52:52 PM,2.30,28.82,,,
15624,05/11/23 05:52:53 PM,3.87,28.84,,,
15625,05/11/23 05:52:54 PM,2.45,28.82,,,
15626,05/11/23 05:52:55 PM,2.45,28.82,,,
15627,05/11/23 05:52:56 PM,3.87,28.82,,,
15628,05/11/23 05:52:57 PM,3.87,28.82,,,
15629,05/11/23 05:52:58 PM,2.30,28.82,,,
15630,05/11/23 05:52:59 PM,2.30,28.84,,,
15631,05/11/23 05:53:00 PM,2.30,28.82,,,
15632,05/11/23 05:53:01 PM,2.30,28.82,,,
15633,05/11/23 05:53:02 PM,4.15,28.82,,,
15634,05/11/23 05:53:03 PM,3.87,28.82,,,
15635,05/11/23 05:53:04 PM,3.87,28.82,,,
15636,05/11/23 05:53:05 PM,4.15,28.82,,,
15637,05/11/23 05:53:06 PM,2.45,28.82,,,
15638,05/11/23 05:53:07 PM,4.15,28.82,,,
15639,05/11/23 05:53:08 PM,2.30,28.82,,,
15640,05/11/23 05:53:09 PM,3.87,28.82,,,
15641,05/11/23 05:53:10 PM,4.15,28.82,,,
15642,05/11/23 05:53:11 PM,3.87,28.82,,,
15643,05/11/23 05:53:12 PM,4.15,28.82,,,
15644,05/11/23 05:53:13 PM,3.87,28.82,,,
15645,05/11/23 05:53:14 PM,3.87,28.82,,,
15646,05/11/23 05:53:15 PM,2.45,28.82,,,
15647,05/11/23 05:53:16 PM,2.45,28.82,,,
15648,05/11/23 05:53:17 PM,4.15,28.82,,,
15649,05/11/23 05:53:18 PM,4.15,28.82,,,
15650,05/11/23 05:53:19 PM,2.30,28.82,,,
15651,05/11/23 05:53:20 PM,2.45,28.82,,,
15652,05/11/23 05:53:21 PM,2.45,28.82,,,
15653,05/11/23 05:53:22 PM,2.45,28.82,,,
15654,05/11/23 05:53:23 PM,4.15,28.82,,,
15655,05/11/23 05:53:24 PM,4.15,28.82,,,
15656,05/11/23 05:53:25 PM,3.87,28.82,,,
15657,05/11/23 05:53:26 PM,4.15,28.82,,,
15658,05/11/23 05:53:27 PM,4.15,28.82,,,
15659,05/11/23 05:53:28 PM,2.30,28.82,,,
15660,05/11/23 05:53:29 PM,4.15,28.82,,,
15661,05/11/23 05:53:30 PM,2.45,28.82,,,
15662,05/11/23 05:53:31 PM,2.30,28.82,,,
15663,05/11/23 05:53:32 PM,2.45,28.82,,,
15664,05/11/23 05:53:33 PM,2.30,28.82,,,
15665,05/11/23 05:53:34 PM,2.30,28.82,,,
15666,05/11/23 05:53:35 PM,2.30,28.82,,,
15667,05/11/23 05:53:36 PM,4.15,28.82,,,
15668,05/11/23 05:53:37 PM,2.30,28.82,,,
15669,05/11/23 05:53:38 PM,2.30,28.82,,,
15670,05/11/23 05:53:39 PM,2.30,28.82,,,
15671,05/11/23 05:53:40 PM,4.15,28.82,,,
15672,05/11/23 05:53:41 PM,2.45,28.82,,,
15673,05/11/23 05:53:42 PM,2.45,28.82,,,
15674,05/11/23 05:53:43 PM,2.45,28.82,,,
15675,05/11/23 05:53:44 PM,2.45,28.82,,,
15676,05/11/23 05:53:45 PM,2.45,28.82,,,
15677,05/11/23 05:53:46 PM,3.87,28.82,,,
15678,05/11/23 05:53:47 PM,3.87,28.82,,,
15679,05/11/23 05:53:48 PM,2.30,28.82,,,
15680,05/11/23 05:53:49 PM,3.87,28.82,,,
15681,05/11/23 05:53:50 PM,2.45,28.82,,,
15682,05/11/23 05:53:51 PM,2.45,28.82,,,
15683,05/11/23 05:53:52 PM,2.30,28.81,,,
15684,05/11/23 05:53:53 PM,3.87,28.82,,,
15685,05/11/23 05:53:54 PM,2.30,28.82,,,
15686,05/11/23 05:53:55 PM,2.30,28.82,,,
15687,05/11/23 05:53:56 PM,2.30,28.82,,,
15688,05/11/23 05:53:57 PM,2.45,28.82,,,
15689,05/11/23 05:53:58 PM,3.87,28.82,,,
15690,05/11/23 05:53:59 PM,2.30,28.82,,,
15691,05/11/23 05:54:00 PM,2.30,28.82,,,
15692,05/11/23 05:54:01 PM,2.30,28.82,,,
15693,05/11/23 05:54:02 PM,4.15,28.82,,,
15694,05/11/23 05:54:03 PM,2.45,28.82,,,
15695,05/11/23 05:54:04 PM,2.45,28.81,,,
15696,05/11/23 05:54:05 PM,2.30,28.82,,,
15697,05/11/23 05:54:06 PM,2.30,28.81,,,
15698,05/11/23 05:54:07 PM,2.30,28.82,,,
15699,05/11/23 05:54:08 PM,2.30,28.82,,,
15700,05/11/23 05:54:09 PM,2.30,28.82,,,
15701,05/11/23 05:54:10 PM,2.30,28.82,,,
15702,05/11/23 05:54:11 PM,2.45,28.81,,,
15703,05/11/23 05:54:12 PM,3.87,28.82,,,
15704,05/11/23 05:54:13 PM,4.15,28.81,,,
15705,05/11/23 05:54:14 PM,2.45,28.82,,,
15706,05/11/23 05:54:15 PM,2.45,28.82,,,
15707,05/11/23 05:54:16 PM,2.45,28.82,,,
15708,05/11/23 05:54:17 PM,3.87,28.81,,,
15709,05/11/23 05:54:18 PM,2.45,28.82,,,
15710,05/11/23 05:54:19 PM,2.30,28.82,,,
15711,05/11/23 05:54:20 PM,2.30,28.82,,,
15712,05/11/23 05:54:21 PM,2.45,28.82,,,
15713,05/11/23 05:54:22 PM,2.30,28.82,,,
15714,05/11/23 05:54:23 PM,3.87,28.82,,,
15715,05/11/23 05:54:24 PM,3.87,28.82,,,
15716,05/11/23 05:54:25 PM,2.45,28.82,,,
15717,05/11/23 05:54:26 PM,3.87,28.82,,,
15718,05/11/23 05:54:27 PM,4.15,28.82,,,
15719,05/11/23 05:54:28 PM,2.30,28.82,,,
15720,05/11/23 05:54:29 PM,3.87,28.82,,,
15721,05/11/23 05:54:30 PM,2.45,28.81,,,
15722,05/11/23 05:54:31 PM,2.30,28.82,,,
15723,05/11/23 05:54:32 PM,2.45,28.82,,,
15724,05/11/23 05:54:33 PM,3.87,28.81,,,
15725,05/11/23 05:54:34 PM,4.15,28.81,,,
15726,05/11/23 05:54:35 PM,4.15,28.81,,,
15727,05/11/23 05:54:36 PM,2.45,28.81,,,
15728,05/11/23 05:54:37 PM,4.15,28.81,,,
15729,05/11/23 05:54:38 PM,4.15,28.81,,,
15730,05/11/23 05:54:39 PM,2.45,28.82,,,
15731,05/11/23 05:54:40 PM,2.30,28.81,,,
15732,05/11/23 05:54:41 PM,4.15,28.82,,,
15733,05/11/23 05:54:42 PM,2.45,28.82,,,
15734,05/11/23 05:54:43 PM,4.15,28.82,,,
15735,05/11/23 05:54:44 PM,3.87,28.81,,,
15736,05/11/23 05:54:45 PM,2.30,28.82,,,
15737,05/11/23 05:54:46 PM,3.87,28.81,,,
15738,05/11/23 05:54:47 PM,2.45,28.82,,,
15739,05/11/23 05:54:48 PM,3.87,28.81,,,
15740,05/11/23 05:54:49 PM,2.30,28.82,,,
15741,05/11/23 05:54:50 PM,4.15,28.82,,,
15742,05/11/23 05:54:51 PM,2.45,28.82,,,
15743,05/11/23 05:54:52 PM,2.30,28.81,,,
15744,05/11/23 05:54:53 PM,4.15,28.81,,,
15745,05/11/23 05:54:54 PM,2.45,28.82,,,
15746,05/11/23 05:54:55 PM,3.87,28.82,,,
15747,05/11/23 05:54:56 PM,3.87,28.81,,,
15748,05/11/23 05:54:57 PM,2.30,28.82,,,
15749,05/11/23 05:54:58 PM,2.30,28.81,,,
15750,05/11/23 05:54:59 PM,3.87,28.82,,,
15751,05/11/23 05:55:00 PM,2.45,28.81,,,
15752,05/11/23 05:55:01 PM,2.30,28.81,,,
15753,05/11/23 05:55:02 PM,2.45,28.81,,,
15754,05/11/23 05:55:03 PM,3.87,28.81,,,
15755,05/11/23 05:55:04 PM,2.45,28.81,,,
15756,05/11/23 05:55:05 PM,2.30,28.81,,,
15757,05/11/23 05:55:06 PM,2.45,28.81,,,
15758,05/11/23 05:55:07 PM,2.45,28.81,,,
15759,05/11/23 05:55:08 PM,4.15,28.81,,,
15760,05/11/23 05:55:09 PM,2.45,28.81,,,
15761,05/11/23 05:55:10 PM,2.30,28.81,,,
15762,05/11/23 05:55:11 PM,2.45,28.81,,,
15763,05/11/23 05:55:12 PM,4.15,28.81,,,
15764,05/11/23 05:55:13 PM,2.45,28.81,,,
15765,05/11/23 05:55:14 PM,2.30,28.81,,,
15766,05/11/23 05:55:15 PM,4.15,28.81,,,
15767,05/11/23 05:55:16 PM,2.45,28.81,,,
15768,05/11/23 05:55:17 PM,3.87,28.81,,,
15769,05/11/23 05:55:18 PM,2.30,28.81,,,
15770,05/11/23 05:55:19 PM,4.15,28.81,,,
15771,05/11/23 05:55:20 PM,4.15,28.81,,,
15772,05/11/23 05:55:21 PM,4.15,28.81,,,
15773,05/11/23 05:55:22 PM,2.45,28.81,,,
15774,05/11/23 05:55:23 PM,2.45,28.81,,,
15775,05/11/23 05:55:24 PM,4.15,28.81,,,
15776,05/11/23 05:55:25 PM,3.87,28.81,,,
15777,05/11/23 05:55:26 PM,3.87,28.81,,,
15778,05/11/23 05:55:27 PM,4.15,28.81,,,
15779,05/11/23 05:55:28 PM,3.87,28.81,,,
15780,05/11/23 05:55:29 PM,2.45,28.81,,,
15781,05/11/23 05:55:30 PM,4.15,28.81,,,
15782,05/11/23 05:55:31 PM,2.30,28.81,,,
15783,05/11/23 05:55:32 PM,2.30,28.81,,,
15784,05/11/23 05:55:33 PM,3.87,28.81,,,
15785,05/11/23 05:55:34 PM,3.87,28.81,,,
15786,05/11/23 05:55:35 PM,2.45,28.81,,,
15787,05/11/23 05:55:36 PM,2.45,28.80,,,
15788,05/11/23 05:55:37 PM,2.45,28.80,,,
15789,05/11/23 05:55:38 PM,2.45,28.81,,,
15790,05/11/23 05:55:39 PM,4.15,28.81,,,
15791,05/11/23 05:55:40 PM,2.45,28.81,,,
15792,05/11/23 05:55:41 PM,2.30,28.81,,,
15793,05/11/23 05:55:42 PM,2.45,28.80,,,
15794,05/11/23 05:55:43 PM,2.30,28.81,,,
15795,05/11/23 05:55:44 PM,4.15,28.81,,,
15796,05/11/23 05:55:45 PM,4.15,28.81,,,
15797,05/11/23 05:55:46 PM,2.30,28.81,,,
15798,05/11/23 05:55:47 PM,4.15,28.81,,,
15799,05/11/23 05:55:48 PM,2.30,28.81,,,
15800,05/11/23 05:55:49 PM,2.30,28.80,,,
15801,05/11/23 05:55:50 PM,2.30,28.81,,,
15802,05/11/23 05:55:51 PM,2.30,28.81,,,
15803,05/11/23 05:55:52 PM,2.30,28.80,,,
15804,05/11/23 05:55:53 PM,4.15,28.81,,,
15805,05/11/23 05:55:54 PM,2.45,28.81,,,
15806,05/11/23 05:55:55 PM,4.15,28.81,,,
15807,05/11/23 05:55:56 PM,3.87,28.81,,,
15808,05/11/23 05:55:57 PM,3.87,28.81,,,
15809,05/11/23 05:55:58 PM,2.45,28.81,,,
15810,05/11/23 05:55:59 PM,2.45,28.81,,,
15811,05/11/23 05:56:00 PM,2.30,28.80,,,
15812,05/11/23 05:56:01 PM,2.30,28.81,,,
15813,05/11/23 05:56:02 PM,2.45,28.81,,,
15814,05/11/23 05:56:03 PM,3.87,28.80,,,
15815,05/11/23 05:56:04 PM,2.45,28.80,,,
15816,05/11/23 05:56:05 PM,4.15,28.80,,,
15817,05/11/23 05:56:06 PM,2.30,28.80,,,
15818,05/11/23 05:56:07 PM,2.30,28.80,,,
15819,05/11/23 05:56:08 PM,3.87,28.81,,,
15820,05/11/23 05:56:09 PM,3.87,28.80,,,
15821,05/11/23 05:56:10 PM,2.45,28.80,,,
15822,05/11/23 05:56:11 PM,2.30,28.80,,,
15823,05/11/23 05:56:12 PM,2.30,28.81,,,
15824,05/11/23 05:56:13 PM,2.30,28.81,,,
15825,05/11/23 05:56:14 PM,2.30,28.81,,,
15826,05/11/23 05:56:15 PM,2.45,28.80,,,
15827,05/11/23 05:56:16 PM,2.30,28.81,,,
15828,05/11/23 05:56:17 PM,2.45,28.80,,,
15829,05/11/23 05:56:18 PM,2.45,28.80,,,
15830,05/11/23 05:56:19 PM,2.45,28.80,,,
15831,05/11/23 05:56:20 PM,4.15,28.80,,,
15832,05/11/23 05:56:21 PM,2.45,28.80,,,
15833,05/11/23 05:56:22 PM,2.30,28.80,,,
15834,05/11/23 05:56:23 PM,3.87,28.80,,,
15835,05/11/23 05:56:24 PM,4.15,28.80,,,
15836,05/11/23 05:56:25 PM,2.45,28.80,,,
15837,05/11/23 05:56:26 PM,4.15,28.80,,,
15838,05/11/23 05:56:27 PM,2.45,28.80,,,
15839,05/11/23 05:56:28 PM,2.30,28.80,,,
15840,05/11/23 05:56:29 PM,2.30,28.80,,,
15841,05/11/23 05:56:30 PM,4.15,28.80,,,
15842,05/11/23 05:56:31 PM,1.88,28.80,,,
15843,05/11/23 05:56:32 PM,4.15,28.80,,,
15844,05/11/23 05:56:33 PM,2.30,28.80,,,
15845,05/11/23 05:56:34 PM,2.45,28.80,,,
15846,05/11/23 05:56:35 PM,4.15,28.80,,,
15847,05/11/23 05:56:36 PM,4.15,28.80,,,
15848,05/11/23 05:56:37 PM,2.30,28.80,,,
15849,05/11/23 05:56:38 PM,2.45,28.80,,,
15850,05/11/23 05:56:39 PM,4.15,28.80,,,
15851,05/11/23 05:56:40 PM,4.15,28.80,,,
15852,05/11/23 05:56:41 PM,3.87,28.80,,,
15853,05/11/23 05:56:42 PM,3.87,28.80,,,
15854,05/11/23 05:56:43 PM,3.87,28.80,,,
15855,05/11/23 05:56:44 PM,3.87,28.80,,,
15856,05/11/23 05:56:45 PM,2.30,28.80,,,
15857,05/11/23 05:56:46 PM,4.15,28.80,,,
15858,05/11/23 05:56:47 PM,2.45,28.80,,,
15859,05/11/23 05:56:48 PM,4.15,28.80,,,
15860,05/11/23 05:56:49 PM,4.15,28.80,,,
15861,05/11/23 05:56:50 PM,2.30,28.80,,,
15862,05/11/23 05:56:51 PM,2.45,28.80,,,
15863,05/11/23 05:56:52 PM,4.15,28.80,,,
15864,05/11/23 05:56:53 PM,2.45,28.80,,,
15865,05/11/23 05:56:54 PM,2.30,28.80,,,
15866,05/11/23 05:56:55 PM,2.30,28.80,,,
15867,05/11/23 05:56:56 PM,3.87,28.80,,,
15868,05/11/23 05:56:57 PM,3.87,28.80,,,
15869,05/11/23 05:56:58 PM,2.45,28.80,,,
15870,05/11/23 05:56:59 PM,2.30,28.80,,,
15871,05/11/23 05:57:00 PM,2.45,28.80,,,
15872,05/11/23 05:57:01 PM,2.45,28.80,,,
15873,05/11/23 05:57:02 PM,2.30,28.80,,,
15874,05/11/23 05:57:03 PM,2.30,28.80,,,
15875,05/11/23 05:57:04 PM,4.15,28.80,,,
15876,05/11/23 05:57:05 PM,2.30,28.80,,,
15877,05/11/23 05:57:06 PM,4.15,28.80,,,
15878,05/11/23 05:57:07 PM,2.30,28.80,,,
15879,05/11/23 05:57:08 PM,2.45,28.80,,,
15880,05/11/23 05:57:09 PM,4.15,28.80,,,
15881,05/11/23 05:57:10 PM,2.30,28.80,,,
15882,05/11/23 05:57:11 PM,4.15,28.80,,,
15883,05/11/23 05:57:12 PM,3.87,28.80,,,
15884,05/11/23 05:57:13 PM,4.15,28.80,,,
15885,05/11/23 05:57:14 PM,2.45,28.80,,,
15886,05/11/23 05:57:15 PM,3.87,28.80,,,
15887,05/11/23 05:57:16 PM,2.30,28.80,,,
15888,05/11/23 05:57:17 PM,3.87,28.80,,,
15889,05/11/23 05:57:18 PM,2.45,28.80,,,
15890,05/11/23 05:57:19 PM,3.87,28.80,,,
15891,05/11/23 05:57:20 PM,2.30,28.80,,,
15892,05/11/23 05:57:21 PM,2.45,28.80,,,
15893,05/11/23 05:57:22 PM,4.15,28.80,,,
15894,05/11/23 05:57:23 PM,2.45,28.80,,,
15895,05/11/23 05:57:24 PM,3.87,28.80,,,
15896,05/11/23 05:57:25 PM,2.30,28.80,,,
15897,05/11/23 05:57:26 PM,3.87,28.80,,,
15898,05/11/23 05:57:27 PM,2.30,28.80,,,
15899,05/11/23 05:57:28 PM,2.45,28.80,,,
15900,05/11/23 05:57:29 PM,2.30,28.80,,,
15901,05/11/23 05:57:30 PM,2.30,28.78,,,
15902,05/11/23 05:57:31 PM,2.30,28.80,,,
15903,05/11/23 05:57:32 PM,4.15,28.80,,,
15904,05/11/23 05:57:33 PM,2.45,28.78,,,
15905,05/11/23 05:57:34 PM,3.87,28.80,,,
15906,05/11/23 05:57:35 PM,4.15,28.78,,,
15907,05/11/23 05:57:36 PM,2.30,28.80,,,
15908,05/11/23 05:57:37 PM,2.30,28.80,,,
15909,05/11/23 05:57:38 PM,3.87,28.78,,,
15910,05/11/23 05:57:39 PM,2.30,28.80,,,
15911,05/11/23 05:57:40 PM,2.45,28.78,,,
15912,05/11/23 05:57:41 PM,3.87,28.80,,,
15913,05/11/23 05:57:42 PM,4.15,28.78,,,
15914,05/11/23 05:57:43 PM,2.30,28.78,,,
15915,05/11/23 05:57:44 PM,3.87,28.80,,,
15916,05/11/23 05:57:45 PM,2.30,28.78,,,
15917,05/11/23 05:57:46 PM,4.15,28.78,,,
15918,05/11/23 05:57:47 PM,2.30,28.78,,,
15919,05/11/23 05:57:48 PM,2.30,28.78,,,
15920,05/11/23 05:57:49 PM,2.45,28.78,,,
15921,05/11/23 05:57:50 PM,2.45,28.78,,,
15922,05/11/23 05:57:51 PM,2.30,28.78,,,
15923,05/11/23 05:57:52 PM,2.30,28.78,,,
15924,05/11/23 05:57:53 PM,4.15,28.78,,,
15925,05/11/23 05:57:54 PM,2.30,28.78,,,
15926,05/11/23 05:57:55 PM,2.30,28.78,,,
15927,05/11/23 05:57:56 PM,4.15,28.78,,,
15928,05/11/23 05:57:57 PM,2.30,28.78,,,
15929,05/11/23 05:57:58 PM,4.15,28.80,,,
15930,05/11/23 05:57:59 PM,2.45,28.78,,,
15931,05/11/23 05:58:00 PM,4.15,28.78,,,
15932,05/11/23 05:58:01 PM,2.30,28.78,,,
15933,05/11/23 05:58:02 PM,2.45,28.78,,,
15934,05/11/23 05:58:03 PM,2.45,28.78,,,
15935,05/11/23 05:58:04 PM,3.87,28.78,,,
15936,05/11/23 05:58:05 PM,3.87,28.78,,,
15937,05/11/23 05:58:06 PM,4.15,28.78,,,
15938,05/11/23 05:58:07 PM,2.45,28.78,,,
15939,05/11/23 05:58:08 PM,2.45,28.78,,,
15940,05/11/23 05:58:09 PM,2.30,28.78,,,
15941,05/11/23 05:58:10 PM,2.45,28.78,,,
15942,05/11/23 05:58:11 PM,2.45,28.78,,,
15943,05/11/23 05:58:12 PM,2.30,28.78,,,
15944,05/11/23 05:58:13 PM,2.45,28.78,,,
15945,05/11/23 05:58:14 PM,2.30,28.78,,,
15946,05/11/23 05:58:15 PM,2.30,28.80,,,
15947,05/11/23 05:58:16 PM,2.45,28.78,,,
15948,05/11/23 05:58:17 PM,4.15,28.78,,,
15949,05/11/23 05:58:18 PM,3.87,28.78,,,
15950,05/11/23 05:58:19 PM,3.87,28.78,,,
15951,05/11/23 05:58:20 PM,2.45,28.78,,,
15952,05/11/23 05:58:21 PM,3.87,28.78,,,
15953,05/11/23 05:58:22 PM,4.15,28.78,,,
15954,05/11/23 05:58:23 PM,4.15,28.78,,,
15955,05/11/23 05:58:24 PM,3.87,28.78,,,
15956,05/11/23 05:58:25 PM,2.30,28.78,,,
15957,05/11/23 05:58:26 PM,2.45,28.78,,,
15958,05/11/23 05:58:27 PM,2.30,28.78,,,
15959,05/11/23 05:58:28 PM,3.87,28.78,,,
15960,05/11/23 05:58:29 PM,2.45,28.78,,,
15961,05/11/23 05:58:30 PM,3.87,28.78,,,
15962,05/11/23 05:58:31 PM,2.45,28.78,,,
15963,05/11/23 05:58:32 PM,2.45,28.78,,,
15964,05/11/23 05:58:33 PM,2.30,28.78,,,
15965,05/11/23 05:58:34 PM,3.87,28.78,,,
15966,05/11/23 05:58:35 PM,3.87,28.78,,,
15967,05/11/23 05:58:36 PM,4.15,28.78,,,
15968,05/11/23 05:58:37 PM,3.87,28.78,,,
15969,05/11/23 05:58:38 PM,2.30,28.78,,,
15970,05/11/23 05:58:39 PM,2.45,28.78,,,
15971,05/11/23 05:58:40 PM,2.30,28.78,,,
15972,05/11/23 05:58:41 PM,2.30,28.78,,,
15973,05/11/23 05:58:42 PM,1.88,28.78,,,
15974,05/11/23 05:58:43 PM,2.45,28.78,,,
15975,05/11/23 05:58:44 PM,3.87,28.77,,,
15976,05/11/23 05:58:45 PM,3.87,28.78,,,
15977,05/11/23 05:58:46 PM,2.30,28.77,,,
15978,05/11/23 05:58:47 PM,3.87,28.77,,,
15979,05/11/23 05:58:48 PM,2.30,28.78,,,
15980,05/11/23 05:58:49 PM,2.45,28.78,,,
15981,05/11/23 05:58:50 PM,3.87,28.78,,,
15982,05/11/23 05:58:51 PM,2.30,28.78,,,
15983,05/11/23 05:58:52 PM,2.30,28.77,,,
15984,05/11/23 05:58:53 PM,2.45,28.78,,,
15985,05/11/23 05:58:54 PM,2.45,28.78,,,
15986,05/11/23 05:58:55 PM,4.15,28.78,,,
15987,05/11/23 05:58:56 PM,2.45,28.78,,,
15988,05/11/23 05:58:57 PM,2.30,28.78,,,
15989,05/11/23 05:58:58 PM,2.45,28.78,,,
15990,05/11/23 05:58:59 PM,2.45,28.78,,,
15991,05/11/23 05:59:00 PM,2.45,28.78,,,
15992,05/11/23 05:59:01 PM,2.45,28.77,,,
15993,05/11/23 05:59:02 PM,2.30,28.78,,,
15994,05/11/23 05:59:03 PM,3.87,28.78,,,
15995,05/11/23 05:59:04 PM,2.45,28.78,,,
15996,05/11/23 05:59:05 PM,4.15,28.78,,,
15997,05/11/23 05:59:06 PM,2.30,28.78,,,
15998,05/11/23 05:59:07 PM,4.15,28.77,,,
15999,05/11/23 05:59:08 PM,2.45,28.78,,,
16000,05/11/23 05:59:09 PM,2.30,28.78,,,
16001,05/11/23 05:59:10 PM,4.15,28.77,,,
16002,05/11/23 05:59:11 PM,3.87,28.78,,,
16003,05/11/23 05:59:12 PM,2.30,28.77,,,
16004,05/11/23 05:59:13 PM,4.15,28.78,,,
16005,05/11/23 05:59:14 PM,2.30,28.77,,,
16006,05/11/23 05:59:15 PM,2.30,28.77,,,
16007,05/11/23 05:59:16 PM,2.30,28.77,,,
16008,05/11/23 05:59:17 PM,2.45,28.77,,,
16009,05/11/23 05:59:18 PM,2.45,28.77,,,
16010,05/11/23 05:59:19 PM,2.45,28.78,,,
16011,05/11/23 05:59:20 PM,2.30,28.77,,,
16012,05/11/23 05:59:21 PM,2.30,28.78,,,
16013,05/11/23 05:59:22 PM,3.87,28.78,,,
